trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN9559F3346265:2024-10-06T00:31:34Z,24:05:00,24:05:00,StopPoint:OCEICE-80110684,5,,1,0,
OCESN9559F3457382:2024-09-25T00:19:05Z,19:07:00,19:07:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9559F3457382:2024-09-25T00:19:05Z,20:47:00,20:49:00,StopPoint:OCEICE-87193003,1,,0,0,
OCESN9559F3457382:2024-09-25T00:19:05Z,20:57:00,20:59:00,StopPoint:OCEICE-80253914,2,,0,0,
OCESN9559F3457382:2024-09-25T00:19:05Z,21:34:00,21:36:00,StopPoint:OCEICE-80196980,3,,0,0,
OCESN9559F3457382:2024-09-25T00:19:05Z,22:17:00,22:19:00,StopPoint:OCEICE-80140087,4,,0,0,
OCESN9559F3457382:2024-09-25T00:19:05Z,24:05:00,24:05:00,StopPoint:OCEICE-80110684,5,,1,0,
OCESN9560F3364738:2024-10-12T00:35:06Z,17:38:00,17:38:00,StopPoint:OCEICE-80140087,0,,0,1,
OCESN9560F3364738:2024-10-12T00:35:06Z,18:04:00,18:05:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9560F3364738:2024-10-12T00:35:06Z,18:48:00,18:57:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9560F3364738:2024-10-12T00:35:06Z,20:43:00,20:43:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9561F3152085:2024-10-12T00:35:06Z,07:16:00,07:16:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9561F3152085:2024-10-12T00:35:06Z,09:02:00,09:08:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9561F3152085:2024-10-12T00:35:06Z,09:53:00,09:55:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9561F3152085:2024-10-12T00:35:06Z,10:18:00,10:18:00,StopPoint:OCEICE-80140087,3,,1,0,
OCESN9561F3152086:2024-09-25T00:19:05Z,07:16:00,07:16:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9561F3152086:2024-09-25T00:19:05Z,09:02:00,09:08:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9561F3152086:2024-09-25T00:19:05Z,09:53:00,09:55:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9561F3152086:2024-09-25T00:19:05Z,10:18:00,10:18:00,StopPoint:OCEICE-80140087,3,,1,0,
OCESN9561F3156822:2024-09-25T00:19:05Z,07:16:00,07:16:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9561F3156822:2024-09-25T00:19:05Z,09:02:00,09:08:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9561F3156822:2024-09-25T00:19:05Z,09:53:00,09:55:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9561F3156822:2024-09-25T00:19:05Z,10:18:00,10:18:00,StopPoint:OCEICE-80140087,3,,1,0,
OCESN9561F3156823:2024-10-11T00:34:04Z,07:16:00,07:16:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9561F3156823:2024-10-11T00:34:04Z,09:02:00,09:08:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9561F3156823:2024-10-11T00:34:04Z,09:53:00,09:55:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9561F3156823:2024-10-11T00:34:04Z,10:18:00,10:18:00,StopPoint:OCEICE-80140087,3,,1,0,
OCESN9563F3156821:2024-10-12T00:35:06Z,15:12:00,15:12:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9563F3156821:2024-10-12T00:35:06Z,16:59:00,17:08:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9563F3156821:2024-10-12T00:35:06Z,17:53:00,17:55:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9563F3156821:2024-10-12T00:35:06Z,18:18:00,18:26:00,StopPoint:OCEICE-80140087,3,,0,0,
OCESN9563F3156821:2024-10-12T00:35:06Z,19:44:00,19:44:00,StopPoint:OCEICE-80110684,4,,1,0,
OCESN9566F3156820:2024-10-08T00:31:46Z,08:25:00,08:25:00,StopPoint:OCEICE-80110684,0,,0,1,
OCESN9566F3156820:2024-10-08T00:31:46Z,09:35:00,09:40:00,StopPoint:OCEICE-80140087,1,,0,0,
OCESN9566F3156820:2024-10-08T00:31:46Z,10:02:00,10:03:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9566F3156820:2024-10-08T00:31:46Z,10:47:00,10:52:00,StopPoint:OCEICE-87212027,3,,0,0,
OCESN9566F3156820:2024-10-08T00:31:46Z,12:38:00,12:38:00,StopPoint:OCEICE-87113001,4,,1,0,
OCESN9566F3343323:2024-09-25T00:19:05Z,08:25:00,08:25:00,StopPoint:OCEICE-80110684,0,,0,1,
OCESN9566F3343323:2024-09-25T00:19:05Z,09:35:00,09:40:00,StopPoint:OCEICE-80140087,1,,0,0,
OCESN9566F3343323:2024-09-25T00:19:05Z,10:03:00,10:05:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9566F3343323:2024-09-25T00:19:05Z,10:53:00,10:58:00,StopPoint:OCEICE-87212027,3,,0,0,
OCESN9566F3343323:2024-09-25T00:19:05Z,12:52:00,12:52:00,StopPoint:OCEICE-87113001,4,,1,0,
OCESN9568F3156819:2024-10-12T00:35:06Z,06:19:00,06:19:00,StopPoint:OCEICE-80110684,0,,0,1,
OCESN9568F3156819:2024-10-12T00:35:06Z,07:27:00,07:38:00,StopPoint:OCEICE-80140087,1,,0,0,
OCESN9568F3156819:2024-10-12T00:35:06Z,08:05:00,08:06:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9568F3156819:2024-10-12T00:35:06Z,08:47:00,08:52:00,StopPoint:OCEICE-87212027,3,,0,0,
OCESN9568F3156819:2024-10-12T00:35:06Z,10:38:00,10:38:00,StopPoint:OCEICE-87113001,4,,1,0,
OCESN9570F3155701:2024-10-13T00:47:17Z,16:56:00,16:56:00,StopPoint:OCEICE-80142281,0,,0,1,
OCESN9570F3155701:2024-10-13T00:47:17Z,17:58:00,18:02:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9570F3155701:2024-10-13T00:47:17Z,19:52:00,19:52:00,StopPoint:OCEICE-87113001,2,,1,0,
OCESN9570F3391306:2024-10-13T00:47:17Z,18:52:00,18:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9570F3391306:2024-10-13T00:47:17Z,19:30:00,19:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9570F3391306:2024-10-13T00:47:17Z,20:18:00,20:26:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9570F3391306:2024-10-13T00:47:17Z,22:13:00,22:13:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9571F3295114:2024-10-13T00:47:17Z,06:52:00,06:52:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9571F3295114:2024-10-13T00:47:17Z,08:38:00,08:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9571F3295114:2024-10-13T00:47:17Z,09:26:00,09:28:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9571F3295114:2024-10-13T00:47:17Z,10:05:00,10:05:00,StopPoint:OCEICE-80290346,3,,1,0,
OCESN9572F3331999:2024-10-13T00:47:17Z,14:52:00,14:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9572F3331999:2024-10-13T00:47:17Z,15:30:00,15:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9572F3331999:2024-10-13T00:47:17Z,16:18:00,16:31:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9572F3331999:2024-10-13T00:47:17Z,18:19:00,18:19:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9572F3392505:2024-10-13T00:47:17Z,14:52:00,14:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9572F3392505:2024-10-13T00:47:17Z,15:30:00,15:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9572F3392505:2024-10-13T00:47:17Z,16:18:00,16:31:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9572F3392505:2024-10-13T00:47:17Z,18:16:00,18:16:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9573F3392363:2024-10-13T00:47:17Z,10:52:00,10:52:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9573F3392363:2024-10-13T00:47:17Z,12:38:00,12:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9573F3392363:2024-10-13T00:47:17Z,13:26:00,13:28:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9573F3392363:2024-10-13T00:47:17Z,14:05:00,14:05:00,StopPoint:OCEICE-80290346,3,,1,0,
OCESN9574F3233634:2024-10-13T00:47:17Z,10:52:00,10:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9574F3233634:2024-10-13T00:47:17Z,11:30:00,11:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9574F3233634:2024-10-13T00:47:17Z,12:17:00,12:23:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9574F3233634:2024-10-13T00:47:17Z,14:15:00,14:15:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9574F3364799:2024-10-13T00:47:17Z,10:52:00,10:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9574F3364799:2024-10-13T00:47:17Z,11:30:00,11:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9574F3364799:2024-10-13T00:47:17Z,12:17:00,12:23:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9574F3364799:2024-10-13T00:47:17Z,14:13:00,14:13:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9575F3152084:2024-10-13T00:47:17Z,13:51:00,13:51:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9575F3152084:2024-10-13T00:47:17Z,15:37:00,15:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9575F3152084:2024-10-13T00:47:17Z,16:26:00,16:28:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9575F3152084:2024-10-13T00:47:17Z,17:04:00,17:04:00,StopPoint:OCEICE-80290346,3,,1,0,
OCESN9575F3330713:2024-10-13T00:47:17Z,13:51:00,13:51:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9575F3330713:2024-10-13T00:47:17Z,15:37:00,15:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9575F3330713:2024-10-13T00:47:17Z,16:26:00,16:26:00,StopPoint:OCEICE-80142281,2,,1,0,
OCESN9575F3351189:2024-10-13T00:47:17Z,13:51:00,13:51:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9575F3351189:2024-10-13T00:47:17Z,15:37:00,15:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9575F3351189:2024-10-13T00:47:17Z,16:26:00,16:28:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9575F3351189:2024-10-13T00:47:17Z,17:04:00,17:04:00,StopPoint:OCEICE-80290346,3,,1,0,
OCESN9575F3391304:2024-10-13T00:47:17Z,13:51:00,13:51:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9575F3391304:2024-10-13T00:47:17Z,15:37:00,15:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9575F3391304:2024-10-13T00:47:17Z,16:26:00,16:28:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9575F3391304:2024-10-13T00:47:17Z,17:04:00,17:04:00,StopPoint:OCEICE-80290346,3,,1,0,
OCESN9576F3350297:2024-10-13T00:47:17Z,06:49:00,06:49:00,StopPoint:OCEICE-80203471,0,,0,1,
OCESN9576F3350297:2024-10-13T00:47:17Z,07:18:00,07:20:00,StopPoint:OCEICE-80021402,1,,0,0,
OCESN9576F3350297:2024-10-13T00:47:17Z,08:02:00,08:04:00,StopPoint:OCEICE-80291039,2,,0,0,
OCESN9576F3350297:2024-10-13T00:47:17Z,09:01:00,09:10:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9576F3350297:2024-10-13T00:47:17Z,09:51:00,09:53:00,StopPoint:OCEICE-80142281,4,,0,0,
OCESN9576F3350297:2024-10-13T00:47:17Z,10:40:00,10:47:00,StopPoint:OCEICE-87212027,5,,0,0,
OCESN9576F3350297:2024-10-13T00:47:17Z,12:33:00,12:33:00,StopPoint:OCEICE-87113001,6,,1,0,
OCESN9576F3383694:2024-10-13T00:47:17Z,06:49:00,06:49:00,StopPoint:OCEICE-80203471,0,,0,1,
OCESN9576F3383694:2024-10-13T00:47:17Z,07:18:00,07:20:00,StopPoint:OCEICE-80021402,1,,0,0,
OCESN9576F3383694:2024-10-13T00:47:17Z,08:02:00,08:04:00,StopPoint:OCEICE-80291039,2,,0,0,
OCESN9576F3383694:2024-10-13T00:47:17Z,09:01:00,09:10:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9576F3383694:2024-10-13T00:47:17Z,09:51:00,09:53:00,StopPoint:OCEICE-80142281,4,,0,0,
OCESN9576F3383694:2024-10-13T00:47:17Z,10:40:00,10:47:00,StopPoint:OCEICE-87212027,5,,0,0,
OCESN9576F3383694:2024-10-13T00:47:17Z,12:33:00,12:33:00,StopPoint:OCEICE-87113001,6,,1,0,
OCESN9576F3384447:2024-10-13T00:47:17Z,09:10:00,09:10:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9576F3384447:2024-10-13T00:47:17Z,09:51:00,09:53:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9576F3384447:2024-10-13T00:47:17Z,10:40:00,10:47:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9576F3384447:2024-10-13T00:47:17Z,12:33:00,12:33:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9576F3384612:2024-10-13T00:47:17Z,06:49:00,06:49:00,StopPoint:OCEICE-80203471,0,,0,1,
OCESN9576F3384612:2024-10-13T00:47:17Z,07:18:00,07:20:00,StopPoint:OCEICE-80021402,1,,0,0,
OCESN9576F3384612:2024-10-13T00:47:17Z,08:02:00,08:04:00,StopPoint:OCEICE-80291039,2,,0,0,
OCESN9576F3384612:2024-10-13T00:47:17Z,09:01:00,09:10:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9576F3384612:2024-10-13T00:47:17Z,09:51:00,09:53:00,StopPoint:OCEICE-80142281,4,,0,0,
OCESN9576F3384612:2024-10-13T00:47:17Z,10:40:00,10:47:00,StopPoint:OCEICE-87212027,5,,0,0,
OCESN9576F3384612:2024-10-13T00:47:17Z,12:33:00,12:33:00,StopPoint:OCEICE-87113001,6,,1,0,
OCESN9576F3422544:2024-10-13T00:47:17Z,09:10:00,09:10:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9576F3422544:2024-10-13T00:47:17Z,09:51:00,09:53:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9576F3422544:2024-10-13T00:47:17Z,10:40:00,10:47:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9576F3422544:2024-10-13T00:47:17Z,12:33:00,12:33:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9577F3383658:2024-10-13T00:47:17Z,15:55:00,15:55:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9577F3383658:2024-10-13T00:47:17Z,17:41:00,17:46:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9577F3383658:2024-10-13T00:47:17Z,18:24:00,18:27:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9577F3383658:2024-10-13T00:47:17Z,19:04:00,19:22:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9577F3383658:2024-10-13T00:47:17Z,20:17:00,20:20:00,StopPoint:OCEICE-80291039,4,,0,0,
OCESN9577F3383658:2024-10-13T00:47:17Z,21:01:00,21:06:00,StopPoint:OCEICE-80021402,5,,0,0,
OCESN9577F3383658:2024-10-13T00:47:17Z,21:36:00,21:36:00,StopPoint:OCEICE-80203471,6,,1,0,
OCESN9577F3422543:2024-10-13T00:47:17Z,15:55:00,15:55:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9577F3422543:2024-10-13T00:47:17Z,17:41:00,17:46:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9577F3422543:2024-10-13T00:47:17Z,18:24:00,18:27:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9577F3422543:2024-10-13T00:47:17Z,19:04:00,19:04:00,StopPoint:OCEICE-80290346,3,,1,0,
OCESN9578F3083768:2024-10-13T00:47:17Z,06:52:00,06:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9578F3083768:2024-10-13T00:47:17Z,07:30:00,07:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9578F3083768:2024-10-13T00:47:17Z,08:17:00,08:23:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9578F3083768:2024-10-13T00:47:17Z,10:13:00,10:13:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9578F3295110:2024-10-13T00:47:17Z,06:52:00,06:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9578F3295110:2024-10-13T00:47:17Z,07:30:00,07:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9578F3295110:2024-10-13T00:47:17Z,08:18:00,08:25:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9578F3295110:2024-10-13T00:47:17Z,10:13:00,10:13:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9578F3333056:2024-10-13T00:47:17Z,06:52:00,06:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9578F3333056:2024-10-13T00:47:17Z,07:30:00,07:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9578F3333056:2024-10-13T00:47:17Z,08:17:00,08:23:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9578F3333056:2024-10-13T00:47:17Z,10:13:00,10:13:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9579F3338253:2024-10-13T00:47:17Z,17:52:00,17:52:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9579F3338253:2024-10-13T00:47:17Z,19:38:00,19:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9579F3338253:2024-10-13T00:47:17Z,20:25:00,20:28:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9579F3338253:2024-10-13T00:47:17Z,21:04:00,21:14:00,StopPoint:OCEICE-80290346,3,,0,0,
OCESN9579F3338253:2024-10-13T00:47:17Z,22:09:00,22:12:00,StopPoint:OCEICE-80291039,4,,0,0,
OCESN9579F3338253:2024-10-13T00:47:17Z,22:55:00,22:58:00,StopPoint:OCEICE-80021402,5,,0,0,
OCESN9579F3338253:2024-10-13T00:47:17Z,23:29:00,23:29:00,StopPoint:OCEICE-80203471,6,,1,0,
OCESN9579F3422542:2024-10-13T00:47:17Z,17:52:00,17:52:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9579F3422542:2024-10-13T00:47:17Z,19:38:00,19:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9579F3422542:2024-10-13T00:47:17Z,20:25:00,20:28:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9579F3422542:2024-10-13T00:47:17Z,21:04:00,21:04:00,StopPoint:OCEICE-80290346,3,,1,0,
OCESN9579F3543629:2024-10-13T00:47:17Z,17:52:00,17:52:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9579F3543629:2024-10-13T00:47:17Z,19:38:00,19:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9579F3543629:2024-10-13T00:47:17Z,20:25:00,20:28:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9579F3543629:2024-10-13T00:47:17Z,21:04:00,21:04:00,StopPoint:OCEICE-80290346,3,,1,0,
OCESN9580F3152083:2024-09-25T00:19:05Z,14:39:00,14:39:00,StopPoint:OCEICE-80140087,0,,0,1,
OCESN9580F3152083:2024-09-25T00:19:05Z,15:04:00,15:12:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9580F3152083:2024-09-25T00:19:05Z,15:34:00,15:35:00,StopPoint:OCEICE-80142778,2,,0,0,
OCESN9580F3152083:2024-09-25T00:19:05Z,16:04:00,16:16:00,StopPoint:OCEICE-87212027,3,,0,0,
OCESN9580F3152083:2024-09-25T00:19:05Z,17:05:00,17:09:00,StopPoint:OCEICE-87182063,4,,0,0,
OCESN9580F3152083:2024-09-25T00:19:05Z,17:32:00,17:35:00,StopPoint:OCEICE-87300822,5,,0,0,
OCESN9580F3152083:2024-09-25T00:19:05Z,17:58:00,18:01:00,StopPoint:OCEICE-87300863,6,,0,0,
OCESN9580F3152083:2024-09-25T00:19:05Z,18:55:00,18:57:00,StopPoint:OCEICE-87725002,7,,0,0,
OCESN9580F3152083:2024-09-25T00:19:05Z,19:56:00,20:06:00,StopPoint:OCEICE-87723197,8,,0,0,
OCESN9580F3152083:2024-09-25T00:19:05Z,21:48:00,21:51:00,StopPoint:OCEICE-87318964,9,,0,0,
OCESN9580F3152083:2024-09-25T00:19:05Z,22:10:00,22:13:00,StopPoint:OCEICE-87319012,10,,0,0,
OCESN9580F3152083:2024-09-25T00:19:05Z,22:25:00,22:25:00,StopPoint:OCEICE-87751008,11,,1,0,
OCESN9580F3156808:2024-10-12T00:35:06Z,14:39:00,14:39:00,StopPoint:OCEICE-80140087,0,,0,1,
OCESN9580F3156808:2024-10-12T00:35:06Z,15:04:00,15:12:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9580F3156808:2024-10-12T00:35:06Z,15:34:00,15:35:00,StopPoint:OCEICE-80142778,2,,0,0,
OCESN9580F3156808:2024-10-12T00:35:06Z,16:04:00,16:16:00,StopPoint:OCEICE-87212027,3,,0,0,
OCESN9580F3156808:2024-10-12T00:35:06Z,17:05:00,17:09:00,StopPoint:OCEICE-87182063,4,,0,0,
OCESN9580F3156808:2024-10-12T00:35:06Z,17:31:00,17:34:00,StopPoint:OCEICE-87300822,5,,0,0,
OCESN9580F3156808:2024-10-12T00:35:06Z,17:55:00,17:58:00,StopPoint:OCEICE-87300863,6,,0,0,
OCESN9580F3156808:2024-10-12T00:35:06Z,18:53:00,18:56:00,StopPoint:OCEICE-87725002,7,,0,0,
OCESN9580F3156808:2024-10-12T00:35:06Z,19:56:00,20:06:00,StopPoint:OCEICE-87723197,8,,0,0,
OCESN9580F3156808:2024-10-12T00:35:06Z,21:09:00,21:12:00,StopPoint:OCEICE-87318964,9,,0,0,
OCESN9580F3156808:2024-10-12T00:35:06Z,21:31:00,21:34:00,StopPoint:OCEICE-87319012,10,,0,0,
OCESN9580F3156808:2024-10-12T00:35:06Z,21:46:00,21:46:00,StopPoint:OCEICE-87751008,11,,1,0,
OCESN9580F3309214:2024-09-25T00:19:05Z,14:39:00,14:39:00,StopPoint:OCEICE-80140087,0,,0,1,
OCESN9580F3309214:2024-09-25T00:19:05Z,15:04:00,15:12:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9580F3309214:2024-09-25T00:19:05Z,15:34:00,15:35:00,StopPoint:OCEICE-80142778,2,,0,0,
OCESN9580F3309214:2024-09-25T00:19:05Z,16:04:00,16:16:00,StopPoint:OCEICE-87212027,3,,0,0,
OCESN9580F3309214:2024-09-25T00:19:05Z,17:05:00,17:09:00,StopPoint:OCEICE-87182063,4,,0,0,
OCESN9580F3309214:2024-09-25T00:19:05Z,17:31:00,17:34:00,StopPoint:OCEICE-87300822,5,,0,0,
OCESN9580F3309214:2024-09-25T00:19:05Z,17:59:00,18:02:00,StopPoint:OCEICE-87300863,6,,0,0,
OCESN9580F3309214:2024-09-25T00:19:05Z,20:14:00,20:39:00,StopPoint:OCEICE-87723197,7,,0,0,
OCESN9580F3309214:2024-09-25T00:19:05Z,22:35:00,22:38:00,StopPoint:OCEICE-87318964,8,,0,0,
OCESN9580F3309214:2024-09-25T00:19:05Z,22:58:00,23:01:00,StopPoint:OCEICE-87319012,9,,0,0,
OCESN9580F3309214:2024-09-25T00:19:05Z,23:13:00,23:13:00,StopPoint:OCEICE-87751008,10,,1,0,
OCESN9580F3390104:2024-09-25T00:19:05Z,14:39:00,14:39:00,StopPoint:OCEICE-80140087,0,,0,1,
OCESN9580F3390104:2024-09-25T00:19:05Z,15:04:00,15:12:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9580F3390104:2024-09-25T00:19:05Z,15:34:00,15:35:00,StopPoint:OCEICE-80142778,2,,0,0,
OCESN9580F3390104:2024-09-25T00:19:05Z,16:04:00,16:16:00,StopPoint:OCEICE-87212027,3,,0,0,
OCESN9580F3390104:2024-09-25T00:19:05Z,17:05:00,17:09:00,StopPoint:OCEICE-87182063,4,,0,0,
OCESN9580F3390104:2024-09-25T00:19:05Z,17:32:00,17:35:00,StopPoint:OCEICE-87300822,5,,0,0,
OCESN9580F3390104:2024-09-25T00:19:05Z,17:58:00,18:01:00,StopPoint:OCEICE-87300863,6,,0,0,
OCESN9580F3390104:2024-09-25T00:19:05Z,18:55:00,18:57:00,StopPoint:OCEICE-87725002,7,,0,0,
OCESN9580F3390104:2024-09-25T00:19:05Z,19:56:00,20:06:00,StopPoint:OCEICE-87723197,8,,0,0,
OCESN9580F3390104:2024-09-25T00:19:05Z,22:11:00,22:11:00,StopPoint:OCEICE-87751008,9,,1,0,
OCESN9580F3536557:2024-10-09T00:32:19Z,14:39:00,14:39:00,StopPoint:OCEICE-80140087,0,,0,1,
OCESN9580F3536557:2024-10-09T00:32:19Z,15:04:00,15:12:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9580F3536557:2024-10-09T00:32:19Z,15:34:00,15:35:00,StopPoint:OCEICE-80142778,2,,0,0,
OCESN9580F3536557:2024-10-09T00:32:19Z,16:04:00,16:16:00,StopPoint:OCEICE-87212027,3,,0,0,
OCESN9580F3536557:2024-10-09T00:32:19Z,17:05:00,17:09:00,StopPoint:OCEICE-87182063,4,,0,0,
OCESN9580F3536557:2024-10-09T00:32:19Z,17:31:00,17:34:00,StopPoint:OCEICE-87300822,5,,0,0,
OCESN9580F3536557:2024-10-09T00:32:19Z,17:55:00,17:58:00,StopPoint:OCEICE-87300863,6,,0,0,
OCESN9580F3536557:2024-10-09T00:32:19Z,18:53:00,18:56:00,StopPoint:OCEICE-87725002,7,,0,0,
OCESN9580F3536557:2024-10-09T00:32:19Z,19:56:00,20:06:00,StopPoint:OCEICE-87723197,8,,0,0,
OCESN9580F3536557:2024-10-09T00:32:19Z,21:09:00,21:12:00,StopPoint:OCEICE-87318964,9,,0,0,
OCESN9580F3536557:2024-10-09T00:32:19Z,21:31:00,21:34:00,StopPoint:OCEICE-87319012,10,,0,0,
OCESN9580F3536557:2024-10-09T00:32:19Z,21:46:00,21:46:00,StopPoint:OCEICE-87751008,11,,1,0,
OCESN9583F3537463:2024-10-05T00:32:01Z,08:12:00,08:12:00,StopPoint:OCEICE-87751008,0,,0,1,
OCESN9583F3537463:2024-10-05T00:32:01Z,08:23:00,08:26:00,StopPoint:OCEICE-87319012,1,,0,1,
OCESN9583F3537463:2024-10-05T00:32:01Z,08:45:00,08:48:00,StopPoint:OCEICE-87318964,2,,0,0,
OCESN9583F3537463:2024-10-05T00:32:01Z,09:54:00,10:04:00,StopPoint:OCEICE-87723197,3,,0,0,
OCESN9583F3537463:2024-10-05T00:32:01Z,11:04:00,11:06:00,StopPoint:OCEICE-87725002,4,,0,0,
OCESN9583F3537463:2024-10-05T00:32:01Z,12:00:00,12:03:00,StopPoint:OCEICE-87300863,5,,0,0,
OCESN9583F3537463:2024-10-05T00:32:01Z,12:24:00,12:27:00,StopPoint:OCEICE-87300822,6,,0,0,
