stop_id_start,stop_id_end,travel_time,trip_id,departure_station,stop_lat_start,stop_lon_start,stop_lat_end,stop_lon_end,arrival_station,trip_type,departure_city,arrival_city
StopPoint:OCETrain TER-87212407,StopPoint:OCETrain TER-87212373,3.0,OCESN81393F2725423:2024-10-13T00:47:17Z,Roeschwoog,48.833437,8.029823,48.820432,8.012348,Rountzenheim,TER,Roeschwoog,Rountzenheim
StopPoint:OCETrain TER-87212407,StopPoint:OCETrain TER-87212431,7.0,OCESN81392F2725422:2024-10-13T00:47:17Z,Roeschwoog,48.833437,8.029823,48.896564,8.098672,Seltz,TER,Roeschwoog,Seltz
StopPoint:OCETrain TER-87342089,StopPoint:OCETrain TER-87342014,7.0,OCESN843700F3528312:2024-10-11T00:34:04Z,Roeux,50.305151,2.893449,50.286811,2.780159,Arras,TER,Roeux,Arras
StopPoint:OCETrain TER-87342089,StopPoint:OCETrain TER-87342097,4.0,OCESN843701F3528313:2024-10-12T00:35:06Z,Roeux,50.305151,2.893449,50.316105,2.941678,Biache-Saint-Vaast,TER,Roeux,Biache-Saint-Vaast
StopPoint:OCETrain TER-87753251,StopPoint:OCETrain TER-87753004,15.0,OCESN879102F3507219:2024-10-08T00:31:46Z,Rognac,43.486632,5.230664,43.580737,4.999565,Miramas,TER,Rognac,Miramas
StopPoint:OCETrain TER-87753251,StopPoint:OCETrain TER-87753202,11.0,OCESN879114F3507218:2024-10-08T00:31:46Z,Rognac,43.486632,5.230664,43.551161,5.040265,Saint-Chamas,TER,Rognac,Saint-Chamas
StopPoint:OCETrain TER-87753251,StopPoint:OCETrain TER-87439554,4.0,OCESN876530F3171144:2024-10-13T00:47:17Z,Rognac,43.486632,5.230664,43.441734,5.237122,Vitrolles Aéroport Marseille P,TER,Rognac,Vitrolles
StopPoint:OCETrain TER-80194316,StopPoint:OCETrain TER-80194308,3.0,OCESN81400F3427985:2024-10-13T00:47:17Z,Rohrbach (Pfalz),49.13812,8.14165,49.15724,8.15214,Insheim,TER,Rohrbach,Insheim
StopPoint:OCECar TER-87406967,StopPoint:OCECar TER-87193797,3.0,OCESN75001R3161804:2024-10-11T00:34:04Z,Rohrbach-les-Bitche Carrefour,49.0458,7.2653,49.049321,7.299731,Petit-Réderching,TER,Rohrbach-les-Bitche,Petit-Réderching
StopPoint:OCECar TER-87406967,StopPoint:OCECar TER-87193789,2.0,OCESN75000R3159551:2024-10-11T00:34:04Z,Rohrbach-les-Bitche Carrefour,49.0458,7.2653,49.054267,7.262194,Rohrbach-lès-Bitche,TER,Rohrbach-les-Bitche,Rohrbach-lès-Bitche
StopPoint:OCECar TER-87193789,StopPoint:OCECar TER-87199604,3.0,OCESN75000R3159551:2024-10-11T00:34:04Z,Rohrbach-lès-Bitche,49.054267,7.262194,49.068036,7.219659,Gros-Réderching,TER,Rohrbach-lès-Bitche,Gros-Réderching
StopPoint:OCECar TER-87193789,StopPoint:OCECar TER-87406967,2.0,OCESN75001R3161804:2024-10-11T00:34:04Z,Rohrbach-lès-Bitche,49.054267,7.262194,49.0458,7.2653,Rohrbach-les-Bitche Carrefour,TER,Rohrbach-lès-Bitche,Rohrbach-les-Bitche
StopPoint:OCETrain TER-85010330,StopPoint:OCETrain TER-85010355,4.0,OCESN18489F3516965:2024-10-09T00:32:19Z,Rolle,46.46275,6.3364,46.47575,6.3997,Allaman,TER,Rolle,Allaman
StopPoint:OCETrain TER-85010330,StopPoint:OCETrain TER-85010314,6.0,OCESN18478F3512235:2024-10-12T00:35:06Z,Rolle,46.46275,6.3364,46.419995,6.269138,Gland,TER,Rolle,Gland
StopPoint:OCECar TER-87761650,StopPoint:OCECar TER-87697490,62.0,OCESN458300R3344662:2024-10-13T00:47:17Z,Romans - Bourg-de-Péage,45.048862,5.049574,45.191241,5.713017,Grenoble Europole,TER,Romans,Grenoble
StopPoint:OCETrain TER-87761650,StopPoint:OCETrain TER-87761684,12.0,OCESN17554F2931176:2024-10-13T00:47:17Z,Romans - Bourg-de-Péage,45.048862,5.049574,45.071342,5.243845,Saint-Hilaire - Saint-Nazaire,TER,Romans,Saint-Hilaire (Auvergne-Rhône-Alpes)
StopPoint:OCETrain TER-87761650,StopPoint:OCETrain TER-87761718,18.0,OCESN17588F3546038:2024-10-11T00:34:04Z,Romans - Bourg-de-Péage,45.048862,5.049574,45.150885,5.323654,Saint-Marcellin,TER,Romans,Saint-Marcellin
StopPoint:OCETrain TER-87761650,StopPoint:OCETrain TER-87763029,7.0,OCESN17365F3164198:2024-10-12T00:35:06Z,Romans - Bourg-de-Péage,45.048862,5.049574,44.991907,4.978652,Valence TGV Rhône-Alpes Sud,TER,Romans,Valence (Auvergne-Rhône-Alpes)
StopPoint:OCETrain TER-87725739,StopPoint:OCETrain TER-87721357,6.0,OCESN886003F3506351:2024-10-13T00:47:17Z,Romanèche-Thorins-Maison Blanche,46.176344,4.741973,46.111952,4.729011,Belleville sur Sâone,TER,Romanèche-Thorins-Maison,Belleville (Auvergne-Rhône-Alpes)
StopPoint:OCECar-87725739,StopPoint:OCECar-87725721,3.0,OCESN59502R3160651:2024-10-13T00:47:17Z,Romanèche-Thorins-Maison Blanche,46.176344,4.741973,46.213047,4.772881,Pontanevaux,TER,Romanèche-Thorins-Maison,Pontanevaux
StopPoint:OCECar TER-87640805,StopPoint:OCECar TER-87640813,1.0,OCESN30429R3071916:2024-10-13T00:47:17Z,Rombach-le-Franc  Place des Fêtes,48.281963,7.264459,48.278908,7.270575,Rombach-le-Franc Scierie,TER,Rombach-le-Franc,Rombach-le-Franc
StopPoint:OCECar TER-87640813,StopPoint:OCECar TER-87640821,3.0,OCESN30429R3071916:2024-10-13T00:47:17Z,Rombach-le-Franc Scierie,48.278908,7.270575,48.277167,7.277606,Lièpvre Rue du Vieux Moulin,TER,Rombach-le-Franc,Lièpvre
StopPoint:OCETrain TER-87191734,StopPoint:OCETrain TER-87191742,4.0,OCESN833401F3292269:2024-10-11T00:34:04Z,Rombas - Clouange,49.256065,6.099188,49.260943,6.136047,Gandrange - Amnéville,TER,Rombas,Gandrange
StopPoint:OCETrain TER-87191734,StopPoint:OCETrain TER-87191114,6.0,OCESN833405F3376737:2024-10-11T00:34:04Z,Rombas - Clouange,49.256065,6.099188,49.25356,6.16448,Hagondange,TER,Rombas,Hagondange
StopPoint:OCETrain TER-87191734,StopPoint:OCETrain TER-87191718,5.0,OCESN833402F3292119:2024-10-11T00:34:04Z,Rombas - Clouange,49.256065,6.099188,49.246909,6.043373,Moyeuvre-Grande,TER,Rombas,Moyeuvre-Grande
StopPoint:OCECar TER-87476911,StopPoint:OCECar TER-87406975,2.0,OCESN35214R3161487:2024-10-11T00:34:04Z,Romelfing Église,48.831804,7.024711,48.844289,7.019818,Fénétrange Gendarmerie,TER,Romelfing,Fénétrange
StopPoint:OCECar TER-87476911,StopPoint:OCECar TER-87703595,3.0,OCESN35417R3165262:2024-10-11T00:34:04Z,Romelfing Église,48.831804,7.024711,48.793028,7.000769,Gosselming Mairie,TER,Romelfing,Gosselming
StopPoint:OCECar TER-87476887,StopPoint:OCECar TER-87477562,1.0,OCESN35421R3160460:2024-10-07T00:33:12Z,Romelfling Rue de l'Europe,48.831943,7.020692,48.81635,7.006759,Berthelming Mairie,TER,Romelfling,Berthelming
StopPoint:OCECar TER-87476887,StopPoint:OCECar TER-87406975,1.0,OCESN35416R3236630:2024-10-11T00:34:04Z,Romelfling Rue de l'Europe,48.831943,7.020692,48.844289,7.019818,Fénétrange Gendarmerie,TER,Romelfling,Fénétrange
StopPoint:OCETrain TER-87387175,StopPoint:OCETrain TER-87387183,7.0,OCESN851031F3164597:2024-10-13T00:47:17Z,Romilly-la-Puthenaye,49.003921,0.854862,49.0742,0.772699,Beaumont-le-Roger,TER,Romilly-la-Puthenaye,Beaumont-le-Roger
StopPoint:OCETrain TER-87387175,StopPoint:OCETrain TER-87387159,6.0,OCESN851022F3168152:2024-10-12T00:35:06Z,Romilly-la-Puthenaye,49.003921,0.854862,48.96236,0.93789,Conches,TER,Romilly-la-Puthenaye,Conches
StopPoint:OCETrain TER-87118158,StopPoint:OCETrain TER-87118190,11.0,OCESN839552F2878503:2024-10-12T00:35:06Z,Romilly-sur-Seine,48.514433,3.728887,48.497082,3.494146,Nogent-sur-Seine,TER,Romilly-sur-Seine,Nogent-sur-Seine
StopPoint:OCECar TER-87118158,StopPoint:OCECar TER-87216119,3.0,OCESN33370R3163865:2024-10-13T00:47:17Z,Romilly-sur-Seine,48.514433,3.728887,48.514682,3.725553,Romilly-sur-Seine Atelier SNCF,TER,Romilly-sur-Seine,Romilly-sur-Seine
StopPoint:OCECar TER-87118158,StopPoint:OCECar TER-87727867,6.0,OCESN33341R3556440:2024-10-13T00:47:17Z,Romilly-sur-Seine,48.514433,3.728887,48.5038,3.7588,Romilly-sur-Seine Centre Commercial,TER,Romilly-sur-Seine,Romilly-sur-Seine
StopPoint:OCETrain TER-87118158,StopPoint:OCETrain TER-87118000,18.0,OCESN839505F3154653:2024-10-12T00:35:06Z,Romilly-sur-Seine,48.514433,3.728887,48.296069,4.065281,Troyes,TER,Romilly-sur-Seine,Troyes
StopPoint:OCECar TER-87216119,StopPoint:OCECar TER-87118158,2.0,OCESN33371R3164038:2024-10-13T00:47:17Z,Romilly-sur-Seine Atelier SNCF,48.514682,3.725553,48.514433,3.728887,Romilly-sur-Seine,TER,Romilly-sur-Seine,Romilly-sur-Seine
StopPoint:OCECar TER-87216119,StopPoint:OCECar TER-87216127,2.0,OCESN33370R3163865:2024-10-13T00:47:17Z,Romilly-sur-Seine Atelier SNCF,48.514682,3.725553,48.515641,3.715476,Romilly-sur-Seine Hôpital,TER,Romilly-sur-Seine,Romilly-sur-Seine
StopPoint:OCECar TER-87727867,StopPoint:OCECar TER-87139584,2.0,OCESN33341R3556440:2024-10-13T00:47:17Z,Romilly-sur-Seine Centre Commercial,48.5038,3.7588,48.501306,3.780686,Maizières-la-Grande-Paroisse Tabac,TER,Romilly-sur-Seine,Maizières-la-Grande-Paroisse
StopPoint:OCECar TER-87727867,StopPoint:OCECar TER-87118158,6.0,OCESN33340R3554362:2024-10-13T00:47:17Z,Romilly-sur-Seine Centre Commercial,48.5038,3.7588,48.514433,3.728887,Romilly-sur-Seine,TER,Romilly-sur-Seine,Romilly-sur-Seine
StopPoint:OCECar TER-87216127,StopPoint:OCECar TER-87216119,3.0,OCESN33371R3164038:2024-10-13T00:47:17Z,Romilly-sur-Seine Hôpital,48.515641,3.715476,48.514682,3.725553,Romilly-sur-Seine Atelier SNCF,TER,Romilly-sur-Seine,Romilly-sur-Seine
StopPoint:OCECar TER-87216127,StopPoint:OCECar TER-87112771,7.0,OCESN33370R3163865:2024-10-13T00:47:17Z,Romilly-sur-Seine Hôpital,48.515641,3.715476,48.515721,3.656165,Saint-Hilaire-sous-Romilly,TER,Romilly-sur-Seine,Saint-Hilaire-sous-Romilly
StopPoint:OCECar TER-87576025,StopPoint:OCECar TER-87699223,7.0,OCESN415959R3483092:2024-10-13T00:47:17Z,Romorantin Blanc Argent,47.355562,1.739709,47.320118,1.681547,Base Aérienne,TER,Romorantin,Base
StopPoint:OCETrain TER-87576025,StopPoint:OCETrain TER-87576173,4.0,OCESN861220F2972576:2024-10-13T00:47:17Z,Romorantin Blanc Argent,47.355562,1.739709,47.366892,1.740131,Faubourg d'Orléans,TER,Romorantin,Faubourg
StopPoint:OCETrain TER-87576025,StopPoint:OCETrain TER-87576181,5.0,OCESN861205F3510575:2024-10-13T00:47:17Z,Romorantin Blanc Argent,47.355562,1.739709,47.332782,1.701553,Les Quatre Roues,TER,Romorantin,Les Quatre Roues
StopPoint:OCECar TER-87576025,StopPoint:OCECar TER-87576165,12.0,OCESN415956R3483045:2024-10-13T00:47:17Z,Romorantin Blanc Argent,47.355562,1.739709,47.369401,1.797756,Villeherviers,TER,Romorantin,Villeherviers
StopPoint:OCECar-87705459,StopPoint:OCECar-87705467,7.0,OCESN52720R3167048:2024-10-11T00:34:04Z,Romorantin Gendarmerie,47.384372,1.737894,47.447587,1.772881,Millançay Bourg,TER,Romorantin,Millançay
StopPoint:OCECar-87689943,StopPoint:OCECar-87309757,18.0,OCESN52728R3171677:2024-10-12T00:35:06Z,Romorantin Lycée de France,47.369459,1.739026,47.607997,1.907139,Chaumont-sur-Tharonne,TER,Romorantin,Chaumont-sur-Tharonne
StopPoint:OCECar-87689943,StopPoint:OCECar-87543140,35.0,OCESN52726R3167661:2024-10-12T00:35:06Z,Romorantin Lycée de France,47.369459,1.739026,47.59411,2.022077,Lamotte-Beuvron,TER,Romorantin,Lamotte-Beuvron
StopPoint:OCECar-87689943,StopPoint:OCECar-87643809,30.0,OCESN52753R3164391:2024-10-11T00:34:04Z,Romorantin Lycée de France,47.369459,1.739026,47.276942,1.400719,Noyers-sur-Cher Place Guerrier,TER,Romorantin,Noyers-sur-Cher
StopPoint:OCECar-87689943,StopPoint:OCECar-87705459,3.0,OCESN52720R3167048:2024-10-11T00:34:04Z,Romorantin Lycée de France,47.369459,1.739026,47.384372,1.737894,Romorantin Gendarmerie,TER,Romorantin,Romorantin
StopPoint:OCECar-87689943,StopPoint:OCECar-87402008,5.0,OCESN52721R3158337:2024-10-12T00:35:06Z,Romorantin Lycée de France,47.369459,1.739026,47.355557,1.739308,Romorantin Place de la Gare,TER,Romorantin,Romorantin
StopPoint:OCECar-87402008,StopPoint:OCECar-87576199,10.0,OCESN52751R3161791:2024-10-12T00:35:06Z,Romorantin Place de la Gare,47.355557,1.739308,47.313338,1.67137,Pruniers,TER,Romorantin,Pruniers
StopPoint:OCECar-87402008,StopPoint:OCECar-87689943,5.0,OCESN52720R3167048:2024-10-11T00:34:04Z,Romorantin Place de la Gare,47.355557,1.739308,47.369459,1.739026,Romorantin Lycée de France,TER,Romorantin,Romorantin
StopPoint:OCECar-87402008,StopPoint:OCECar-87690271,2.0,OCESN52905R2677426:2024-10-12T00:35:06Z,Romorantin Place de la Gare,47.355557,1.739308,47.347605,1.747534,Romorantin-Villefranche,TER,Romorantin,Romorantin-Villefranche
StopPoint:OCECar-87437087,StopPoint:OCECar-87690271,1.0,OCESN52900R3163796:2024-10-12T00:35:06Z,Romorantin-Lanthenay Plaisance,47.338584,1.749621,47.347605,1.747534,Romorantin-Villefranche,TER,Romorantin-Lanthenay,Romorantin-Villefranche
StopPoint:OCECar-87437087,StopPoint:OCECar-87690313,5.0,OCESN52901R2677428:2024-10-12T00:35:06Z,Romorantin-Lanthenay Plaisance,47.338584,1.749621,47.306539,1.765881,Villefranche-Aubrier,TER,Romorantin-Lanthenay,Villefranche-Aubrier
StopPoint:OCECar-87690271,StopPoint:OCECar-87402008,3.0,OCESN52900R3163796:2024-10-12T00:35:06Z,Romorantin-Villefranche,47.347605,1.747534,47.355557,1.739308,Romorantin Place de la Gare,TER,Romorantin-Villefranche,Romorantin
StopPoint:OCECar-87690271,StopPoint:OCECar-87437087,1.0,OCESN52901R2677428:2024-10-12T00:35:06Z,Romorantin-Villefranche,47.347605,1.747534,47.338584,1.749621,Romorantin-Lanthenay Plaisance,TER,Romorantin-Villefranche,Romorantin-Lanthenay
StopPoint:OCECar TER-87420505,StopPoint:OCECar TER-87764407,4.0,OCESN59676R3160236:2024-10-13T00:47:17Z,Rompon Fonts du Pouzin,44.761413,4.722273,44.756135,4.747765,Le Pouzin Place Maréchal Leclerc,TER,Rompon,Le Pouzin Place Maréchal Leclerc
StopPoint:OCECar TER-87420505,StopPoint:OCECar TER-87336982,2.0,OCESN59717R3160871:2024-10-13T00:47:17Z,Rompon Fonts du Pouzin,44.761413,4.722273,44.754225,4.69801,Saint-Julien-en-Saint-Alban Centre,TER,Rompon,Saint-Julien-en-Saint-Alban
StopPoint:OCETrain TER-87185314,StopPoint:OCETrain TER-87185348,5.0,OCESN894409F3505094:2024-10-02T00:44:21Z,Ronchamp,47.699045,6.623385,47.703031,6.701165,Champagney,TER,Ronchamp,Champagney
StopPoint:OCETrain TER-87185314,StopPoint:OCETrain TER-87185249,8.0,OCESN894404F3157163:2024-10-13T00:47:17Z,Ronchamp,47.699045,6.623385,47.683274,6.492563,Lure,TER,Ronchamp,Lure
StopPoint:OCETrain TER-87286534,StopPoint:OCETrain TER-87286005,6.0,OCESN843103F3528065:2024-10-13T00:47:17Z,Ronchin,50.604539,3.078334,50.636577,3.06987,Lille Flandres,TER,Ronchin,Lille
StopPoint:OCETrain TER-87286534,StopPoint:OCETrain TER-87286526,4.0,OCESN843100F3468454:2024-10-13T00:47:17Z,Ronchin,50.604539,3.078334,50.579309,3.051984,Wattignies - Templemars,TER,Ronchin,Wattignies
StopPoint:OCETrain TER-87212415,StopPoint:OCETrain TER-87212407,3.0,OCESN81397F2444434:2024-10-13T00:47:17Z,Roppenheim,48.851162,8.06231,48.833437,8.029823,Roeschwoog,TER,Roppenheim,Roeschwoog
StopPoint:OCETrain TER-87212415,StopPoint:OCETrain TER-87212431,5.0,OCESN830700F3523980:2024-10-13T00:47:17Z,Roppenheim,48.851162,8.06231,48.896564,8.098672,Seltz,TER,Roppenheim,Seltz
StopPoint:OCETrain TER-87756460,StopPoint:OCETrain TER-87756478,3.0,OCESN86003F3155589:2024-10-13T00:47:17Z,Roquebrune-Cap-Martin,43.760618,7.457343,43.76204,7.481427,Carnoles,TER,Roquebrune-Cap-Martin,Carnoles
StopPoint:OCETrain TER-87756460,StopPoint:OCETrain TER-87756403,5.0,OCESA86082F3530770:2024-10-08T00:31:46Z,Roquebrune-Cap-Martin,43.760618,7.457343,43.738414,7.419747,Monaco-Monte-Carlo,TER,Roquebrune-Cap-Martin,Monaco-Monte-Carlo
StopPoint:OCETrain TER-87615351,StopPoint:OCETrain TER-87615369,6.0,OCESN870051F3471447:2024-10-04T00:33:32Z,Roquesérière - Buzet,43.751247,1.619875,43.715984,1.598016,Montastruc-la-Conseillère,TER,Roquesérière,Montastruc-la-Conseillère
StopPoint:OCETrain TER-87615351,StopPoint:OCETrain TER-87615344,6.0,OCESN870056F3483714:2024-10-04T00:33:32Z,Roquesérière - Buzet,43.751247,1.619875,43.775073,1.680702,Saint-Sulpice,TER,Roquesérière,Saint-Sulpice (Occitanie)
StopPoint:OCECar TER-87748749,StopPoint:OCECar TER-87643460,2.0,OCESN40057R3163012:2024-10-07T00:33:12Z,Rorschwihr Cimetière,48.218332,7.362414,48.205616,7.357543,Bergheim Porte haute,TER,Rorschwihr,Bergheim
StopPoint:OCECar TER-87643452,StopPoint:OCECar TER-87643445,2.0,OCESN40036R3163830:2024-10-13T00:47:17Z,Rorschwihr Mairie,48.217302,7.36257,48.232167,7.366947,Saint-Hippolyte Parc Walter,TER,Rorschwihr,Saint-Hippolyte
StopPoint:OCECar-87474635,StopPoint:OCECar-87474569,15.0,OCESN52400R2862788:2024-10-07T00:33:12Z,Roscoff,48.720749,-3.983343,48.677033,-3.987337,Saint-Pol-de-Léon,TER,Roscoff,Saint-Pol-de-Léon
StopPoint:OCETrain TER-87214320,StopPoint:OCETrain TER-87214296,3.0,OCESN831600F3524314:2024-10-13T00:47:17Z,Rosheim,48.505196,7.491065,48.48701,7.49772,Bischoffsheim,TER,Rosheim,Bischoffsheim
StopPoint:OCETrain TER-87214320,StopPoint:OCETrain TER-87214338,3.0,OCESN831603F3524319:2024-10-02T00:44:21Z,Rosheim,48.505196,7.491065,48.524992,7.493055,Dorlisheim,TER,Rosheim,Dorlisheim
StopPoint:OCECar TER-87214320,StopPoint:OCECar TER-87214577,7.0,OCESN30355R3488438:2024-10-13T00:47:17Z,Rosheim,48.505196,7.491065,48.537151,7.500784,Molsheim,TER,Rosheim,Molsheim
StopPoint:OCECar TER-87214320,StopPoint:OCECar TER-87660910,9.0,OCESN30356R3487668:2024-10-13T00:47:17Z,Rosheim,48.505196,7.491065,48.460966,7.489308,Obernai Passage à Niveau,TER,Rosheim,Obernai
StopPoint:OCECar TER-87361980,StopPoint:OCECar TER-87693390,4.0,OCESN34676R3525268:2024-10-13T00:47:17Z,Rosiers-d'Égletons,45.376418,2.008132,45.403678,2.046053,Egletons-ville,TER,Rosiers-d'Égletons,Egletons-ville
StopPoint:OCECar TER-87361980,StopPoint:OCECar TER-87594135,3.0,OCESN34675R3300266:2024-10-13T00:47:17Z,Rosiers-d'Égletons,45.376418,2.008132,45.35469,1.979753,Montaignac,TER,Rosiers-d'Égletons,Montaignac
StopPoint:OCECar TER-87361980,StopPoint:OCECar TER-87594168,13.0,OCESN34686R3300102:2024-10-13T00:47:17Z,Rosiers-d'Égletons,45.376418,2.008132,45.402476,2.065209,Égletons,TER,Rosiers-d'Égletons,Égletons
StopPoint:OCETrain TER-87313460,StopPoint:OCETrain TER-87313478,6.0,OCESN848601F3365451:2024-10-13T00:47:17Z,Rosières,49.822156,2.71246,49.807679,2.801103,Chaulnes,TER,Rosières (Hauts-de-France),Chaulnes
StopPoint:OCETrain TER-87313460,StopPoint:OCETrain TER-87313445,7.0,OCESN848610F3364257:2024-10-13T00:47:17Z,Rosières,49.822156,2.71246,49.853115,2.581744,Marcelcave,TER,Rosières (Hauts-de-France),Marcelcave
StopPoint:OCETrain TER-87313460,StopPoint:OCETrain TER-87313437,10.0,OCESN848602F3468361:2024-10-13T00:47:17Z,Rosières,49.822156,2.71246,49.86327,2.521569,Villers-Bretonneux,TER,Rosières (Hauts-de-France),Villers-Bretonneux
StopPoint:OCECar-87420778,StopPoint:OCECar-87555805,3.0,OCESN59649R3160256:2024-10-13T00:47:17Z,Rosières Centre,44.484187,4.258082,44.479745,4.242842,Joyeuse,TER,Rosières (Auvergne-Rhône-Alpes),Joyeuse
StopPoint:OCECar-87420778,StopPoint:OCECar-87764829,12.0,OCESN59646R3418345:2024-10-13T00:47:17Z,Rosières Centre,44.484187,4.258082,44.538366,4.292489,Largentière Les Vergnades,TER,Rosières (Auvergne-Rhône-Alpes),Largentière
StopPoint:OCETrain TER-87141127,StopPoint:OCETrain TER-87141135,4.0,OCESN833607F3385197:2024-10-13T00:47:17Z,Rosières-aux-Salines,48.605441,6.350631,48.564799,6.386948,Blainville - Damelevières,TER,Rosières-aux-Salines,Blainville
StopPoint:OCETrain TER-87141127,StopPoint:OCETrain TER-87141119,3.0,OCESN833608F3449351:2024-10-13T00:47:17Z,Rosières-aux-Salines,48.605441,6.350631,48.623332,6.343566,Dombasle-sur-Meurthe,TER,Rosières-aux-Salines,Dombasle-sur-Meurthe
StopPoint:OCETrain TER-87415885,StopPoint:OCETrain TER-87415893,5.0,OCESN13105F3518063:2024-10-02T00:44:21Z,Rosny-sur-Seine,48.997311,1.630121,49.038654,1.58163,Bonnières,TER,Rosny-sur-Seine,Bonnières
StopPoint:OCETrain TER-87415885,StopPoint:OCETrain TER-87381509,7.0,OCESN13104F2992067:2024-09-25T00:19:05Z,Rosny-sur-Seine,48.997311,1.630121,48.98984,1.70337,Mantes-la-Jolie,TER,Rosny-sur-Seine,Mantes-la-Jolie
StopPoint:OCETrain TER-87474155,StopPoint:OCETrain TER-87474189,8.0,OCESN856506F3299989:2024-10-12T00:35:06Z,Rosporden,47.960224,-3.832702,47.926867,-3.706417,Bannalec,TER,Rosporden,Bannalec
StopPoint:OCECar-87474155,StopPoint:OCECar-87474387,23.0,OCESN52071R3382807:2024-10-07T00:33:12Z,Rosporden,47.960224,-3.832702,47.8778,-3.91993,Concarneau,TER,Rosporden,Concarneau
StopPoint:OCETGV INOUI-87474155,StopPoint:OCETGV INOUI-87474098,12.0,OCESN8725F3156199:2024-09-25T00:19:05Z,Rosporden,47.960224,-3.832702,47.994455,-4.092103,Quimper,TGV,Rosporden,Quimper
StopPoint:OCETrain TER-87474155,StopPoint:OCETrain TER-87476317,14.0,OCESN856422F3341210:2024-10-12T00:35:06Z,Rosporden,47.960224,-3.832702,47.869375,-3.552693,Quimperlé,TER,Rosporden,Quimperlé
StopPoint:OCECar TER-87642363,StopPoint:OCECar TER-87642371,6.0,OCESN30304R3161801:2024-10-12T00:35:06Z,Rosteig Monument aux Morts,48.93297,7.340953,48.916898,7.318055,Col de Puberg,TER,Rosteig,Col
StopPoint:OCECar TER-87642363,StopPoint:OCECar TER-87642355,4.0,OCESN30303R3162114:2024-10-13T00:47:17Z,Rosteig Monument aux Morts,48.93297,7.340953,48.923275,7.371182,Wingen-sur-Moder Mairie,TER,Rosteig,Wingen-sur-Moder
StopPoint:OCETrain TER-87286567,StopPoint:OCETrain TER-87286575,4.0,OCESN841200F3466108:2024-10-13T00:47:17Z,Rosult,50.457244,3.350892,50.468972,3.291049,Landas,TER,Rosult,Landas
StopPoint:OCETrain TER-87286567,StopPoint:OCETrain TER-87343103,4.0,OCESN841857F3345409:2024-10-12T00:35:06Z,Rosult,50.457244,3.350892,50.443342,3.419371,Saint-Amand-les-Eaux,TER,Rosult,Saint-Amand-les-Eaux
StopPoint:OCECar TER-87214726,StopPoint:OCECar TER-87660795,7.0,OCESN401814R3154948:2024-10-13T00:47:17Z,Rothau,48.459232,7.207709,48.4214,7.183419,Devant Fouday Abri RN 420,TER,Rothau,Devant
StopPoint:OCETrain TER-87214726,StopPoint:OCETrain TER-87214734,5.0,OCESN831808F3524469:2024-10-13T00:47:17Z,Rothau,48.459232,7.207709,48.424867,7.187411,Fouday,TER,Rothau,Fouday
StopPoint:OCETrain TER-87214726,StopPoint:OCETrain TER-87214742,7.0,OCESN831926F3524587:2024-10-13T00:47:17Z,Rothau,48.459232,7.207709,48.407333,7.165336,Saint-Blaise-la-Roche,TER,Rothau,Saint-Blaise-la-Roche
StopPoint:OCETrain TER-87214726,StopPoint:OCETrain TER-87214692,3.0,OCESN831801F3478437:2024-10-13T00:47:17Z,Rothau,48.459232,7.207709,48.479986,7.21632,Schirmeck - La Broque,TER,Rothau,Schirmeck
StopPoint:OCETGV INOUI-87286732,StopPoint:OCETGV INOUI-87286716,5.0,OCESN7200F3173576:2024-10-13T00:47:17Z,Roubaix,50.696111,3.164642,50.678528,3.138069,Croix - Wasquehal,TGV,Roubaix,Croix (Hauts-de-France)
StopPoint:OCETrain TER-87286732,StopPoint:OCETrain TER-87281055,2.0,OCESN19738F3413590:2024-10-11T00:34:04Z,Roubaix,50.696111,3.164642,50.685807,3.150609,Croix l'Allumette,TER,Roubaix,Croix (Hauts-de-France)
StopPoint:OCETrain TER-87286732,StopPoint:OCETrain TER-87286005,9.0,OCESN844060F3173927:2024-10-13T00:47:17Z,Roubaix,50.696111,3.164642,50.636577,3.06987,Lille Flandres,TER,Roubaix,Lille
StopPoint:OCETGV INOUI-87286732,StopPoint:OCETGV INOUI-87286542,4.0,OCESN7297F3159598:2024-10-13T00:47:17Z,Roubaix,50.696111,3.164642,50.717272,3.167807,Tourcoing,TGV,Roubaix,Tourcoing
StopPoint:OCECar TER-87401893,StopPoint:OCECar TER-87387001,55.0,OCESN77415R3164144:2024-10-07T00:33:12Z,Rouen,49.439895,1.087824,49.018748,1.149629,Évreux Normandie,TER,Rouen,Évreux
StopPoint:OCETrain TER-87411017,StopPoint:OCETrain TER-87411264,11.0,OCESN850401F3168089:2024-10-13T00:47:17Z,Rouen Rive Droite,49.448663,1.094103,49.549123,0.953517,Barentin,TER,Rouen,Barentin
StopPoint:OCETrain TER-87411017,StopPoint:OCETrain TER-87411173,14.0,OCESN852052F2486716:2024-10-13T00:47:17Z,Rouen Rive Droite,49.448663,1.094103,49.302766,1.00993,Elbeuf - Saint-Aubin,TER,Rouen,Elbeuf
StopPoint:OCETrain TER-87411017,StopPoint:OCETrain TER-87413013,42.0,OCESN3111F3134602:2024-09-25T00:19:05Z,Rouen Rive Droite,49.448663,1.094103,49.492624,0.124644,Le Havre,TER,Rouen,Le Havre
